order_id,customer_id,product_id,quantity,unit_price,order_date,status
CEF480C1-EE8,1FA348FE,PROD-0027,4,810.51,2025-10-27 21:33:59,completed
861E01DB-DCF,F557DDDF,PROD-0032,5,47.21,2025-04-20 18:00:11,completed
915761F6-ED7,5222F9EB,PROD-0018,5,981.25,2025-10-29 13:29:38,completed
3417D93D-04A,8B5D3E74,PROD-0008,2,334.5,2026-03-11 01:21:02,shipped
459FB608-63D,07DCD31F,PROD-0052,1,827.9,2025-06-08 02:17:26,cancelled
9BB6FA24-85A,4640285E,PROD-0094,1,750.0,2025-12-22 21:43:17,completed
98D77653-0A2,342A7730,PROD-0058,4,315.01,2025-06-06 00:05:50,completed
7BBEECC7-172,74CB5655,PROD-0029,2,946.81,2026-03-29 04:22:26,shipped
5A5CB587-639,FDFD54D9,PROD-0099,5,72.1,2025-09-29 04:36:51,completed
133E82F3-60E,5DF3206E,PROD-0022,4,197.53,2025-05-14 07:45:51,shipped
B4D486AD-D0C,7E6766A6,PROD-0076,4,642.74,2026-01-30 11:59:41,completed
E929319C-A15,DE025C0C,PROD-0014,5,-1.0,2025-06-09 22:46:01,cancelled
F13DDD8D-67F,463CB5B5,PROD-0054,1,1034.07,2026-01-08 06:23:55,completed
D9A881F8-40F,74CB5655,PROD-0061,1,362.94,2025-12-12 07:09:31,shipped
808194A4-371,7611AA98,PROD-0065,4,452.86,2025-09-08 20:54:58,cancelled
385E0880-1B1,DF5E14A4,PROD-0017,1,770.52,2026-02-20 00:08:29,cancelled
0133AEA3-F8E,66552AF8,PROD-0084,3,79.51,2025-07-08 08:22:35,completed
1D70B75C-9C0,51918C1F,PROD-0090,4,493.21,2026-01-02 15:16:42,pending
A20A7FF3-5BC,7D02FA8B,PROD-0045,5,473.4,2025-08-01 21:49:27,completed
A496EB04-2D5,2554C27C,PROD-0055,2,1049.9,2026-01-26 09:59:08,completed
241C2B24-3A2,0CE39142,PROD-0037,4,406.89,2025-12-08 17:00:16,completed
12ECBD85-97E,90B365F2,PROD-0025,1,-1.0,2025-09-16 12:08:26,shipped
B5E14148-484,CFABBC4C,PROD-0067,4,339.35,2025-05-02 08:23:30,cancelled
40F54910-12E,EAFE1B58,PROD-0027,4,810.51,2025-08-12 23:29:32,completed
78E22974-90A,8936B041,PROD-0014,5,701.87,2025-06-08 21:20:13,completed
7A8314E9-68B,C671C05D,PROD-0034,5,1016.06,2025-08-14 06:26:06,completed
3017785F-3D8,62D59AC6,PROD-0079,4,938.31,2025-06-17 10:56:53,completed
64C23C07-107,7C56AB7D,PROD-0053,4,613.06,2026-04-10 15:10:01,completed
C600348A-275,ADAA1FCA,PROD-0048,3,258.75,2025-07-14 00:25:21,completed
3722019A-2C0,6EB8A48B,PROD-0074,4,656.29,2025-07-06 15:38:36,cancelled
E40BACC7-89D,FDFD54D9,PROD-0018,1,981.25,2025-09-29 09:20:58,cancelled
0E33E3E3-B5A,C05E46C7,PROD-0030,2,1041.88,2026-01-19 05:23:56,completed
4992F0B4-CDC,07D13361,PROD-0028,3,1217.31,2025-08-21 03:31:43,shipped
D412985D-2F5,6EB8A48B,PROD-0079,1,938.31,2025-08-06 00:18:03,completed
F9CABB03-049,E57E3430,PROD-0050,1,168.46,2025-07-25 00:43:27,completed
7360D064-802,2F3FB3E1,PROD-0061,1,362.94,2025-08-10 09:53:49,completed
8890FF7E-ACB,70715121,PROD-0034,5,1016.06,2025-07-03 15:52:24,completed
0DA5C464-724,B3E89545,PROD-0093,5,513.74,2025-04-23 20:07:13,cancelled
245768ED-522,193CE6D1,PROD-0067,5,339.35,2025-11-07 04:20:06,completed
11853EF2-4F7,50016162,PROD-0100,4,84.09,2026-02-16 22:10:30,pending
1C050212-7DA,BEC08034,PROD-0002,5,272.0,2025-12-01 18:55:23,completed
11D08069-945,362C338C,PROD-0025,5,210.69,2025-04-12 02:19:11,shipped
067CB3A7-70D,3EA57151,PROD-0090,1,493.21,2025-05-06 10:32:08,completed
ABFED895-0F3,FC8FAED0,PROD-0031,2,503.43,2025-11-16 05:16:53,completed
DFA29271-D48,6BBB5D7F,PROD-0036,4,28.2,2026-01-26 22:14:15,pending
43862B8D-F07,9117EBD0,PROD-0076,1,642.74,2026-04-07 04:05:58,completed
3A33F4F4-D46,860B8255,PROD-0071,5,297.26,2025-07-07 15:30:16,shipped
6429E35B-27F,D7979367,PROD-0045,3,473.4,2025-11-29 09:35:03,completed
B5E5E3AB-073,D875CC91,PROD-0078,4,605.92,2025-10-15 18:29:36,shipped
3C7C8362-86A,5F67090F,PROD-0001,5,962.94,2025-09-26 16:46:47,completed
2108BB57-26E,FA6C5C0C,PROD-0072,3,361.57,2025-10-12 03:34:16,completed
5BD79B46-802,7AAA6622,PROD-0066,5,907.35,2026-01-05 13:22:14,shipped
0A96F422-3A1,E7D527F6,PROD-0033,4,1091.76,2026-03-19 17:13:12,shipped
E364DC3B-8F0,9A3D4433,PROD-0062,3,412.92,2026-01-13 18:26:10,pending
E7433930-949,68AF3EB7,PROD-0088,1,194.18,2025-07-16 18:12:49,pending
20EC9DDE-7F0,05058BDB,PROD-0015,2,731.27,2026-02-10 15:26:54,cancelled
9E0F574D-7BF,EAFE1B58,PROD-0090,4,493.21,2026-04-02 02:23:30,completed
FC34C3B6-873,C05E46C7,PROD-0067,3,339.35,2025-11-13 22:50:46,completed
74FC5969-7A3,71422632,PROD-0037,3,406.89,2025-06-21 23:04:31,completed
F5582BA7-ACF,1100DE7B,PROD-0071,3,297.26,2026-03-09 17:50:27,completed
09E3856E-5B3,39CEC9BC,PROD-0028,2,1217.31,2025-05-23 23:11:28,cancelled
6322AC67-66F,56C9CE49,PROD-0088,4,194.18,2025-11-18 07:36:11,cancelled
B0420FCD-53B,8AE9609A,PROD-0026,3,1064.13,2025-05-28 07:25:48,completed
1FF8B470-D9E,BB6F191C,PROD-0030,5,1041.88,2025-09-12 00:07:57,completed
E8F75CDE-6CA,877A1073,PROD-0020,1,73.64,2026-03-30 08:06:52,cancelled
ADD9C18D-931,CFABBC4C,PROD-0085,5,99.54,2025-10-20 07:59:36,completed
978A9B6F-B97,EAFE1B58,PROD-0062,4,412.92,2025-07-28 03:46:48,shipped
BFCC51F9-B31,6ACE189D,PROD-0036,5,28.2,2025-04-13 14:43:35,completed
5CD27928-5DA,2BE24524,PROD-0051,2,572.59,2025-09-20 04:56:19,completed
FB6FA6C0-6F2,2554C27C,PROD-0068,5,989.44,2025-08-26 14:20:20,completed
7005ABE3-D11,F3691274,PROD-0065,2,452.86,2025-05-24 00:44:26,pending
6FD3C0E0-6A1,AD08EFCE,PROD-0016,3,1282.35,2025-10-29 19:59:06,cancelled
E4027C25-307,015EA699,PROD-0002,4,-1.0,2025-06-20 08:43:53,shipped
E408CA6C-149,DC0F293A,PROD-0013,3,1196.83,2025-07-14 22:52:37,completed
85A2970A-CF8,39CEC9BC,PROD-0071,4,297.26,2025-12-11 04:16:23,shipped
8CFF09B9-400,58B3A652,PROD-0044,4,1295.34,2026-04-01 18:30:40,completed
37BE04EB-312,66C16993,PROD-0054,3,1034.07,2025-06-23 11:42:35,pending
323D111D-F60,C04EC773,PROD-0036,2,28.2,2025-07-19 15:01:50,shipped
C170E901-F55,50B069B5,PROD-0088,3,194.18,2026-01-10 23:07:27,completed
377AF8F1-6C1,05058BDB,PROD-0072,2,361.57,2025-09-11 12:52:32,completed
4435CA4D-78F,1A126632,PROD-0095,1,453.99,2025-07-20 06:54:17,completed
A21FC111-9A5,F2C26614,PROD-0054,5,1034.07,2025-12-03 17:01:42,shipped
A2A3AA2B-B66,225E3D33,PROD-0093,3,513.74,2025-09-02 18:48:00,completed
6086E1B7-62A,21C4E453,PROD-0072,4,361.57,2026-02-16 00:24:54,completed
60F1C3B2-58C,17F68EA7,PROD-0089,3,53.26,2025-12-09 11:46:17,pending
4E53A202-569,A10DD330,PROD-0081,3,884.4,2025-04-27 06:45:31,completed
00A0A0E2-CA1,7C56AB7D,PROD-0047,3,612.37,2025-06-03 15:01:31,completed
119A3556-F7B,11BDCFF7,PROD-0003,5,1002.23,2025-12-23 06:50:56,completed
22FDDA37-CAF,50AB16CB,PROD-0074,5,656.29,2025-10-21 05:11:17,completed
241CFB10-A32,226E032A,PROD-0100,5,84.09,2026-01-13 10:10:54,pending
53008820-A70,3CB33039,PROD-0100,1,84.09,2025-08-08 16:34:20,pending
B65DC866-D05,59B761A6,PROD-0079,2,938.31,2025-08-24 07:50:30,completed
D8DB2875-A58,792E72A7,PROD-0082,4,243.15,2025-11-10 19:46:13,cancelled
7C8F9E33-26E,A199CC9D,PROD-0079,1,938.31,2025-10-03 13:50:45,completed
0785EA4B-1A9,CE7762CF,PROD-0021,3,246.07,2025-09-02 07:10:29,cancelled
F58486FB-6FE,2F2CDC5F,PROD-0038,4,309.97,2025-07-09 06:17:35,completed
B3F0508C-6A3,18A79831,PROD-0057,3,51.71,2025-10-25 07:40:11,cancelled
81B7F7B3-35E,15AC3337,PROD-0076,4,642.74,2025-08-28 03:46:35,completed
A104DD56-1D3,6F466889,PROD-0024,2,338.73,2025-04-12 01:32:42,cancelled
BB293FCE-D09,C05E46C7,PROD-0033,1,1091.76,2026-02-14 22:47:47,completed
6C09588A-E65,3B0887C2,PROD-0022,1,197.53,2026-04-02 02:26:07,pending
AEF23058-E65,2B1BDFC9,PROD-0071,4,297.26,2025-05-14 05:50:51,shipped
BDDFD66B-BBC,B96A0DB3,PROD-0098,3,188.74,2026-02-06 17:51:01,shipped
6767557B-F87,87503014,PROD-0020,4,73.64,2025-09-13 02:07:15,completed
D020F7E6-FF7,4640285E,PROD-0030,4,1041.88,2025-11-23 09:39:16,cancelled
1115B93B-DB4,32257333,PROD-0017,2,770.52,2025-09-24 14:09:11,completed
7FA222B8-8E8,F3691274,PROD-0005,3,65.22,2025-11-30 21:12:43,pending
5D708E95-7A6,DF5E14A4,PROD-0060,3,648.76,2025-06-27 07:15:46,shipped
1CB12C1D-09F,8A369489,PROD-0057,5,51.71,2025-12-20 07:45:47,completed
5BF60180-159,59B761A6,PROD-0076,5,642.74,2025-06-05 14:18:33,pending
CC59DC62-523,759FD096,PROD-0068,3,989.44,2026-04-07 18:31:46,completed
8F4C60F7-D65,1A126632,PROD-0062,1,412.92,2025-09-03 18:34:48,pending
F2A01716-692,ECB5764B,PROD-0040,2,822.68,2026-03-14 15:26:12,completed
A8DBBC6B-CEB,D7979367,PROD-0002,2,-1.0,2025-09-12 18:08:39,completed
EACFE08A-7CF,9A4FB91A,PROD-0037,4,406.89,2025-08-04 07:59:24,pending
717EC91B-6AB,DDBA139B,PROD-0039,3,-1.0,2025-07-19 07:15:54,shipped
68223ACA-0FB,27B9D4F8,PROD-0030,3,1041.88,2025-11-27 18:59:26,completed
44081651-4B2,35A59DAD,PROD-0053,4,613.06,2025-10-30 12:12:20,completed
43E5F5A2-E8A,16D51E44,PROD-0021,4,246.07,2026-01-21 02:53:15,pending
13FC90EC-96C,C671C05D,PROD-0029,2,946.81,2025-10-03 22:41:43,shipped
41C49B68-BD4,DC0F293A,PROD-0098,3,188.74,2025-09-24 16:58:14,completed
BC4E5707-166,BCC622C4,PROD-0084,3,79.51,2025-05-13 02:47:51,pending
6CF1AEA0-4D3,B41AAB85,PROD-0025,2,210.69,2025-08-07 21:15:07,completed
AF81024D-F26,96D994F6,PROD-0015,4,731.27,2025-05-23 05:33:43,completed
0E9F6999-664,3EC6830C,PROD-0090,3,493.21,2025-06-18 20:40:27,completed
2D4AE470-B49,759FD096,PROD-0020,1,73.64,2026-01-10 15:01:06,completed
C22546A7-9E8,6F466889,PROD-0014,4,701.87,2025-08-15 09:01:35,cancelled
7FF56DF6-0AC,BE5B5B83,PROD-0002,1,272.0,2025-06-28 20:20:48,pending
F100116E-59D,223594A7,PROD-0028,4,1217.31,2025-06-05 10:34:42,completed
D3A2E24C-8E9,8C89A6F2,PROD-0060,3,648.76,2025-12-19 01:09:05,completed
FB57CDF5-E62,273A18D0,PROD-0097,3,1397.96,2025-10-24 15:05:43,pending
B94A5030-C6E,CF47F672,PROD-0010,2,1130.44,2025-07-17 14:45:31,completed
5D028016-8CD,D663C064,PROD-0049,2,1060.14,2025-10-29 04:42:33,pending
A1B8542E-4B1,7BC5208F,PROD-0099,1,72.1,2025-04-25 14:22:32,completed
45DF7569-36B,3B0887C2,PROD-0059,5,1202.64,2026-03-11 05:11:50,cancelled
F42C31B6-ED7,62D59AC6,PROD-0027,3,810.51,2026-01-17 13:24:54,completed
11A5A6F8-E1D,7DAB2886,PROD-0021,5,246.07,2025-06-05 16:13:25,shipped
4E1035A5-5BB,70BA4A73,PROD-0016,3,1282.35,2025-12-30 10:18:36,completed
69EEEC9A-842,A9486168,PROD-0047,2,612.37,2025-06-30 11:22:24,completed
C0F75FA5-0D0,226E032A,PROD-0031,1,503.43,2026-01-03 09:05:21,completed
11B7380C-310,8ED46BC1,PROD-0036,2,28.2,2025-05-19 06:56:54,completed
79BD5399-340,9F6FBBA1,PROD-0006,4,772.55,2025-07-04 07:23:46,cancelled
D78F7B2C-346,2B1BDFC9,PROD-0077,1,218.76,2025-12-15 11:14:48,completed
92DA315C-675,00B2CD62,PROD-0021,5,246.07,2025-10-09 00:47:31,completed
ADC97B22-6BB,7E589C44,PROD-0098,3,188.74,2025-06-06 09:12:09,cancelled
49774584-EDC,A5F74FF5,PROD-0020,1,73.64,2026-04-06 04:45:34,completed
76D78C1A-06F,7C56AB7D,PROD-0063,3,756.86,2025-04-29 07:51:21,pending
D2F20739-21E,B3B4906C,PROD-0094,4,750.0,2025-10-19 08:30:26,completed
B0687594-F75,DD6B9997,PROD-0093,1,513.74,2025-07-16 08:20:38,pending
0626563B-E59,FA6C5C0C,PROD-0091,5,587.34,2025-08-20 02:27:16,cancelled
7A45DC01-A2A,485A97D3,PROD-0063,5,756.86,2025-10-25 18:16:01,completed
CC2360E9-4F5,4CD45ACB,PROD-0042,5,51.75,2025-07-15 00:23:26,shipped
304FD6B9-79C,CBD7F2E8,PROD-0021,4,246.07,2025-04-23 23:39:19,completed
9066BD16-BA6,D875CC91,PROD-0034,1,1016.06,2025-10-17 06:55:11,cancelled
7BBFE2E2-568,1411608B,PROD-0065,1,452.86,2025-11-30 12:29:37,shipped
60AEBF27-8A8,FBC4EE3E,PROD-0047,3,612.37,2025-08-10 01:28:13,cancelled
449210D2-F56,5154F54F,PROD-0009,4,929.08,2025-12-01 19:13:52,completed
D6F35CAF-439,471F7448,PROD-0068,5,989.44,2025-08-19 08:20:58,completed
882C9C80-771,98D432F5,PROD-0079,3,938.31,2025-07-17 15:08:37,completed
529D71DD-93E,27D0F547,PROD-0013,1,1196.83,2026-04-05 23:04:46,completed
EFC08CD1-7EF,3ABC3A2F,PROD-0023,1,711.23,2025-07-21 21:13:48,pending
6E43A8EC-9F9,C04EC773,PROD-0025,4,210.69,2026-02-14 22:39:10,cancelled
9348749A-8D9,F54C44FA,PROD-0063,5,756.86,2025-10-01 14:33:40,completed
D5731185-F06,463CB5B5,PROD-0007,1,798.54,2025-08-08 12:34:46,completed
3C242C14-D5A,AD93C1DE,PROD-0027,1,810.51,2026-03-17 11:22:59,pending
CB7B305C-5EA,7C56AB7D,PROD-0082,4,243.15,2025-12-03 17:15:34,completed
E159F665-4DA,77E7698F,PROD-0091,3,587.34,2025-04-16 19:37:23,shipped
0C59E0AA-276,ED0EBF2A,PROD-0006,3,772.55,2026-03-24 22:35:48,completed
35E7DEC6-B8B,FDB8D7CB,PROD-0028,1,1217.31,2026-01-22 03:38:22,cancelled
436F4BA3-07C,56C9CE49,PROD-0030,2,1041.88,2025-10-22 12:41:01,shipped
ADA95284-35B,A4A0DE75,PROD-0085,2,99.54,2025-08-29 19:23:47,shipped
67542FF2-9FF,E8ADEF6A,PROD-0096,1,219.0,2026-02-04 07:10:55,cancelled
A49BB018-21F,393EE355,PROD-0074,4,656.29,2025-12-25 05:13:43,completed
E7CD1FAE-926,D2B44EA6,PROD-0022,4,197.53,2026-03-21 19:08:37,shipped
8559E9FF-1AB,759FD096,PROD-0044,5,1295.34,2025-06-30 18:07:05,pending
7C8606E9-7FB,D2B44EA6,PROD-0046,3,979.27,2025-12-17 21:25:26,completed
74A175B2-E8E,DDBA139B,PROD-0053,3,613.06,2026-04-06 18:30:56,shipped
6CA22F31-174,32C8FC4C,PROD-0031,4,503.43,2025-05-24 15:24:06,shipped
58E73B5D-952,B4FC1C9C,PROD-0096,4,219.0,2025-06-24 14:50:42,pending
5EEB4B12-516,2DB6273C,PROD-0051,3,-1.0,2025-06-26 13:39:57,shipped
B2DA8FAB-D58,3CB33039,PROD-0003,3,1002.23,2026-02-24 22:22:59,completed
3E766BAC-605,32C8FC4C,PROD-0039,3,676.96,2025-11-17 07:18:27,completed
C95F2455-D89,9F6FBBA1,PROD-0099,3,72.1,2025-04-17 01:07:13,shipped
24820AA8-E0E,98284A4A,PROD-0066,5,907.35,2025-05-22 18:14:55,completed
9D8F9157-7FB,C25D52DE,PROD-0013,2,1196.83,2025-06-08 00:25:21,completed
D90B2E2D-606,2100088B,PROD-0034,2,1016.06,2025-10-11 02:28:49,completed
DB04C67E-154,7611AA98,PROD-0033,5,1091.76,2026-02-13 10:43:25,pending
4E4B99D1-390,14B28758,PROD-0073,1,208.8,2025-07-29 21:22:35,cancelled
FCFE21A1-FC8,BE986001,PROD-0042,4,51.75,2026-01-26 09:15:10,cancelled
F9FC2D94-001,CB108F1B,PROD-0090,1,493.21,2025-12-07 07:33:02,shipped
4DFD8252-5BC,615A22E9,PROD-0083,5,371.07,2026-02-15 17:15:14,pending
BB76C19E-D62,8BCB0642,PROD-0011,3,236.83,2025-08-13 23:47:38,completed
EEAED1EF-CB5,F9DFC502,PROD-0056,1,428.84,2025-12-31 16:19:14,completed
0C1518B1-88D,55A91FF8,PROD-0096,1,219.0,2025-04-13 15:15:55,cancelled
8497A55F-C7B,862368AD,PROD-0100,3,84.09,2025-05-22 21:05:56,shipped
FCAE66D4-6FB,AFB1E34E,PROD-0006,2,772.55,2025-12-20 06:52:35,completed
FB8AA70E-F09,1FFA7A10,PROD-0065,1,452.86,2025-05-14 22:46:03,cancelled
C207ED97-32D,49B96E05,PROD-0094,4,750.0,2025-06-05 15:09:25,shipped
7A6A1B88-349,FF0A5A5B,PROD-0074,4,656.29,2025-06-17 19:34:23,completed
DC982B1B-639,792E72A7,PROD-0051,1,572.59,2025-10-28 14:20:12,pending
7EB6283E-135,27B9D4F8,PROD-0074,4,656.29,2025-11-30 18:32:09,completed
EA312423-8BF,2F3FB3E1,PROD-0011,2,236.83,2026-03-24 15:12:30,completed
021A1644-440,225E3D33,PROD-0062,4,412.92,2026-02-10 13:46:01,cancelled
8089306F-E28,77E7698F,PROD-0074,5,656.29,2025-06-07 08:28:01,completed
86FBA3BD-A1E,74DB0722,PROD-0032,4,47.21,2025-06-16 09:14:19,completed
8721DABB-89E,CF11BDB2,PROD-0088,1,194.18,2025-08-24 23:16:19,cancelled
A0CF147E-8B9,AD2C828B,PROD-0053,2,613.06,2026-03-30 22:14:42,completed
5FDD76EB-AFD,CD097C3F,PROD-0045,3,473.4,2025-05-08 21:15:58,completed
04983490-C17,4947D437,PROD-0045,4,473.4,2026-02-15 20:15:34,shipped
4A3940E1-1C5,E3F01A13,PROD-0019,2,464.74,2025-08-02 18:20:01,completed
F7E15056-509,9A3D4433,PROD-0088,1,194.18,2025-07-04 15:27:45,completed
7B254436-402,8A369489,PROD-0095,5,453.99,2026-02-03 20:31:33,completed
C51BA325-F21,D9AA775D,PROD-0037,1,-1.0,2025-11-18 09:13:16,completed
0FE66057-9C3,DD4678AB,PROD-0058,2,315.01,2025-11-06 15:30:46,cancelled
3A44BC5C-318,6A79DAC1,PROD-0069,5,376.9,2025-11-23 16:19:41,completed
720C6C53-314,5B676A98,PROD-0071,2,297.26,2025-06-07 21:42:31,cancelled
36E6FD5B-FD0,44D088B0,PROD-0090,5,493.21,2026-01-15 17:09:31,cancelled
1F28A3A2-562,0D4534D8,PROD-0068,1,989.44,2025-08-03 22:44:16,completed
D78E2071-96E,96D994F6,PROD-0026,3,1064.13,2026-02-23 01:21:02,completed
A2CC2563-28C,9A4FB91A,PROD-0060,1,648.76,2025-04-17 01:27:27,pending
21905B16-B8E,02F73328,PROD-0085,3,99.54,2025-09-17 02:38:32,completed
DD78126A-D47,0148CB2C,PROD-0003,4,1002.23,2025-07-09 22:15:52,completed
B4919B18-B34,B3D8E6E4,PROD-0049,1,1060.14,2025-06-20 13:48:30,completed
C5DAD4A1-E47,C958976E,PROD-0063,1,756.86,2025-10-13 10:18:12,completed
1FDDE2F1-D2F,393EE355,PROD-0026,5,1064.13,2025-05-12 15:32:31,cancelled
AA4B740A-6F4,8B5D3E74,PROD-0003,5,1002.23,2025-12-16 13:02:57,completed
A553ECA6-979,A10DD330,PROD-0043,2,100.63,2025-07-09 22:04:06,completed
9F30802A-4A8,134F4986,PROD-0045,3,473.4,2025-12-17 08:17:00,completed
0F34D36F-1B8,7A76FA0C,PROD-0065,3,452.86,2025-10-05 21:41:10,pending
4D35B77B-E07,8A369489,PROD-0004,3,180.17,2025-05-28 05:21:10,completed
4E0E85F8-94C,FA212EE2,PROD-0020,2,73.64,2025-06-05 09:59:39,completed
C92C84DA-F44,C40E3DB1,PROD-0094,5,750.0,2025-10-06 12:32:37,cancelled
293383BB-39F,8AE9609A,PROD-0088,5,194.18,2025-09-25 00:16:53,completed
A3660B9C-848,5B0B6B2A,PROD-0055,5,1049.9,2026-03-21 01:18:18,completed
37BF386A-EF2,59517829,PROD-0058,2,315.01,2025-07-04 03:25:23,shipped
D5ED6320-A5C,3ABC3A2F,PROD-0070,2,811.0,2025-12-28 16:26:04,completed
587F90B7-B22,C0221607,PROD-0089,2,53.26,2026-04-07 08:58:00,pending
ABA0A281-72D,385229E2,PROD-0099,5,72.1,2025-07-14 09:42:35,completed
CC86274F-FB6,C958976E,PROD-0041,1,117.19,2025-07-11 04:32:51,completed
FC5C3564-BBE,1F062BEC,PROD-0041,1,117.19,2026-01-14 20:57:47,completed
6236ECDC-DCF,499BAB82,PROD-0053,4,613.06,2025-07-25 01:59:24,cancelled
EF28F9D3-5C2,4CD45ACB,PROD-0082,2,243.15,2026-01-09 23:23:24,completed
DE85A744-774,3007BB3A,PROD-0014,5,701.87,2025-04-24 22:34:26,shipped
ECEE2601-680,DC0F293A,PROD-0035,2,1025.64,2025-09-13 15:38:03,shipped
EDB3FE2A-2A3,3007BB3A,PROD-0030,3,1041.88,2025-11-16 22:29:59,completed
D7D111C6-F7B,12E15DCB,PROD-0089,5,53.26,2026-03-18 23:21:28,shipped
58CD9495-43E,82E5B2F7,PROD-0061,2,362.94,2025-04-20 15:17:39,pending
7E1F7AF6-B2F,0EFCB92F,PROD-0063,2,756.86,2025-07-19 08:11:48,completed
0C017782-1D3,1BE2FDF8,PROD-0005,1,65.22,2026-02-11 03:38:08,completed
10977530-47D,5D241861,PROD-0053,2,613.06,2026-02-04 01:35:13,completed
8EFCD4C4-330,2F3A668F,PROD-0009,4,929.08,2025-10-05 06:14:34,shipped
48E5EF4D-4DC,9CBFB2BE,PROD-0063,4,756.86,2026-03-02 09:24:37,completed
FA17D40F-7A4,7DAB2886,PROD-0055,5,1049.9,2025-09-03 04:09:25,cancelled
1C5F70EF-E60,FA212EE2,PROD-0049,5,1060.14,2025-06-25 12:35:05,cancelled
2B5CEF0D-08D,C0221607,PROD-0074,1,656.29,2025-07-08 09:17:16,shipped
9EC05B4C-15A,24C66978,PROD-0014,1,701.87,2026-01-31 05:51:27,completed
B4DEE120-E1B,2C148597,PROD-0067,1,339.35,2026-03-17 01:17:49,shipped
BC94E633-B66,6D8FA006,PROD-0050,1,168.46,2025-12-13 04:05:58,completed
FF39F294-00E,0148CB2C,PROD-0038,3,309.97,2025-10-15 02:04:16,completed
AA1B263B-0CD,FA6C5C0C,PROD-0060,5,648.76,2025-04-13 12:17:23,completed
008788EF-D9A,479B590F,PROD-0089,4,53.26,2025-09-06 00:01:18,cancelled
DD19A527-285,8AE59E9A,PROD-0058,1,315.01,2026-02-26 11:08:54,completed
A6522804-060,F2C26614,PROD-0100,5,84.09,2025-09-06 15:16:39,completed
522324C5-78E,15AC3337,PROD-0051,1,572.59,2025-08-28 18:15:09,completed
B3F1758D-B16,DC8470ED,PROD-0059,2,1202.64,2025-09-24 21:58:09,pending
13D21A91-8B0,3BF26CB7,PROD-0012,2,583.19,2026-01-10 05:33:31,cancelled
88D4ABED-722,0778F2B1,PROD-0094,4,750.0,2025-06-29 09:49:05,cancelled
4B14219A-8EA,1FEBD9F4,PROD-0047,4,612.37,2025-09-26 09:28:04,cancelled
90442A03-020,BC4157D5,PROD-0066,4,907.35,2025-07-16 14:52:51,shipped
983B6C36-C00,0D4534D8,PROD-0049,3,1060.14,2025-09-17 14:35:44,shipped
F2A63642-DBF,0EFCB92F,PROD-0085,2,99.54,2025-07-16 08:56:12,completed
7D8FECA2-141,42B0C9C3,PROD-0099,3,72.1,2025-11-22 00:21:05,completed
29EFC2DF-7E0,25948E72,PROD-0094,3,750.0,2025-05-07 14:06:47,cancelled
D2A8210A-699,AE10BF1B,PROD-0024,2,338.73,2025-11-13 20:20:48,completed
0C042105-5A1,028A8FF0,PROD-0080,4,1130.47,2025-05-27 14:54:38,pending
615A86E3-449,E57E3430,PROD-0064,5,517.61,2026-04-01 05:13:21,pending
579CB521-B9C,FDFD54D9,PROD-0031,4,503.43,2025-10-28 23:25:35,pending
F9BBF6D7-11B,74CB5655,PROD-0053,5,613.06,2025-05-04 04:07:27,completed
3E43C665-881,0B8E9B8A,PROD-0032,5,47.21,2026-02-20 07:50:59,cancelled
9B088186-A31,584CF407,PROD-0072,1,361.57,2025-08-19 07:19:16,completed
4B395AAE-574,AD2C828B,PROD-0019,1,464.74,2025-11-05 07:51:22,completed
A615DA81-600,32257333,PROD-0005,5,65.22,2026-02-28 19:46:14,completed
7FD52D41-14F,0D203B8E,PROD-0043,1,100.63,2025-11-17 12:23:35,pending
EAE7CABF-46E,4640285E,PROD-0023,5,711.23,2025-06-27 22:20:40,cancelled
8451E110-78D,F557DDDF,PROD-0089,5,53.26,2025-06-26 20:13:14,completed
D8D18753-7B9,260DD025,PROD-0059,1,1202.64,2026-03-27 09:55:07,completed
E2C4AE56-EDA,C8E6A401,PROD-0099,4,72.1,2025-09-08 19:35:59,completed
C1AD07B1-86A,D2B44EA6,PROD-0098,1,188.74,2026-03-03 09:17:04,completed
3DA7D5BE-351,D9AA775D,PROD-0061,3,362.94,2026-01-10 13:51:23,completed
0D7A8E8C-0F2,015EA699,PROD-0068,2,989.44,2025-11-22 06:16:08,shipped
BAEAB9C3-8A6,5B676A98,PROD-0008,5,334.5,2025-08-06 18:18:25,completed
BECE8652-13C,2F2CDC5F,PROD-0062,3,412.92,2026-02-08 20:39:25,pending
6048E378-D41,E356CDB8,PROD-0078,5,605.92,2026-02-16 00:30:35,shipped
E05A32C9-811,D1194174,PROD-0080,5,1130.47,2025-04-16 19:12:26,shipped
D0105FBC-49F,59B761A6,PROD-0064,4,517.61,2026-03-16 13:10:02,pending
BC6A130C-68A,F2117D49,PROD-0024,3,338.73,2025-06-04 03:38:19,completed
8F83C949-78B,484A6A08,PROD-0001,1,962.94,2026-01-28 01:07:16,cancelled
ED99C9BA-64F,E6E16F57,PROD-0027,4,810.51,2025-07-03 17:34:15,completed
405F79C3-2D7,1A126632,PROD-0043,2,100.63,2025-06-05 01:22:14,completed
882497A9-6B4,7D8543DB,PROD-0082,3,243.15,2026-01-19 17:58:29,completed
D3B3DEFA-D41,D2B44EA6,PROD-0040,3,822.68,2026-01-12 17:54:48,completed
